Name,Team,Level,Age,PA,BB,K,BBK,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC1,wRAA,wOBA,wRC2,PlayerId
"Adrian Pinto","TOR","A",19,194,0.12371134,0.16494845,0.75,0.24203822,0.375,0.36305732,0.73805732,0.1210191,8.979031667664835,0.29032258,0.29803853388875723,27.567887535768474,4.469589433151211,0.35651658444354933,119.35029764225253,"sa3015542"
"Esneider Gomez","COL","DSL",19,217,0.08294931,0.13824885,0.6,0.26666667,0.3640553,0.33333333,0.69738863,0.06666666,5.661715279492891,0.30769231,0.6579380321782082,30.80748950497058,-0.43320132239911374,0.3538975424480878,98.61334269209058,"sa3015543"
"Everette Cooper","HOU","CPX",19,81,0.04938272,0.40740741,0.12121212,0.12676056,0.2345679,0.12676056,0.36132846,0,4.286228514484855,0.23684211,-0.298720016493462,2.1909356024445152,-8.629073301297321,0.20547684401641658,20.24892605852509,"sa3015544"
"Abelaldo Lopez","DET","DSL",19,130,0.11538462,0.46153846,0.25,0.17272727,0.29230769,0.3,0.59230769,0.12727273,5.394406410225832,0.31914894,0.019132457673549652,12.818867538348375,-5.896753694638075,0.3005438369054061,68.4928775741358,"sa3015545"
"Raudy De Los Santos","DET","CPX",19,131,0.06870229,0.19083969,0.36,0.19834711,0.25954198,0.26446281,0.52400479,0.0661157,8.616309422678285,0.25,0.8865623255260289,9.104041631269665,-8.39498511428812,0.2597747809104337,52.025988437218494,"sa3015546"
"Fernando Caldera","HOU","CPX",19,113,0.11504425,0.3539823,0.325,0.27659574,0.37168142,0.4787234,0.85040482,0.20212766,7.160152064700567,0.41509434,0.08002112433314323,20.06118832886055,4.966608006356504,0.39797096073099997,132.9032533547948,"sa3015547"
"Luis Encarnacion","HOU","CPX",19,158,0.08860759,0.12025316,0.73684211,0.26428571,0.34177215,0.43571429,0.77748644,0.17142858,3.6590479959910835,0.27350427,-0.3330612601712346,24.535424273463022,3.429727893324624,0.3695157230654849,116.25024747608984,"sa3015548"
"Christopher Morales","HOU","CPX",19,82,0.09756098,0.46341463,0.21052632,0.15942029,0.29268293,0.2173913,0.51007423,0.05797101,5.769269618190263,0.35483871,-0.9696399845415726,6.529800042183802,-4.4237892183943535,0.2727393951357865,59.61333665928554,"sa3015549"
"Josue Payano","HOU","CPX",19,104,0.05769231,0.39423077,0.14634146,0.23655914,0.31730769,0.29032258,0.60763027,0.05376344,4.1898148125,0.41176471,-2.790253868093714,11.066017443504574,-2.8263396674726,0.30698562470766216,79.65543467609726,"sa3015550"
"Luis Perez","HOU","CPX",19,179,0.17877095,0.30726257,0.58181818,0.20547945,0.34636872,0.34246575,0.68883447,0.1369863,8.014358986152146,0.30337079,2.3845717412186787,23.78824372200319,-0.12264015169790454,0.34083963378091875,99.48715100602786,"sa3015551"
"Jorge Celado","KCR","DSL",19,78,0.07692308,0.25641026,0.3,0.26760563,0.33333333,0.32394366,0.65727699,0.05633803,2.115482935000129,0.37254902,-0.2837813929654658,9.610013498010773,-1.6193592417810982,0.3308096887209477,85.5792546983251,"sa3015552"
"Ethan De Cuba","KCR","DSL",19,214,0.1728972,0.17757009,0.97368421,0.20348837,0.35680751,0.24418605,0.60099356,0.04069768,7.895958255802476,0.26119403,4.844917369540781,25.802061303729975,-5.006730572109257,0.3275677136412249,83.74902010995238,"sa3015553"
"Aldrin Lucas","KCR","DSL",19,119,0.15966387,0.23529412,0.67857143,0.21276596,0.36440678,0.34042553,0.70483231,0.12765957,5.633014950583108,0.265625,0.4421317628584802,17.47640270430417,0.34441096026272916,0.35996601389626326,102.01033811718078,"sa3015554"
"Roger Caraballo","LAD","CPX",20,113,0.0619469,0.30973451,0.2,0.19417476,0.26548673,0.33980583,0.60529256,0.14563107,5.555368215762815,0.26153846,0.31826401478610933,10.544550875931613,-4.958782841652997,0.2854799522762805,68.01473197968697,"sa3015555"
"Darol Garcia","LAD","DSL",19,126,0.17460317,0.16666667,1.04761905,0.3592233,0.472,0.42718447,0.89918447,0.06796117,6.117740709204242,0.44444444,-0.571713667595759,27.934124992189677,9.794369027910502,0.45199563264846804,153.993940421236,"sa3015556"
"Jose Hernandez","LAD","DSL",19,75,0.12,0.21333333,0.5625,0.22580645,0.32,0.38709677,0.70709677,0.16129032,6.7413419970238095,0.27083333,0.21884842053987086,9.737981499494975,-1.0594922887664389,0.33897263765335084,90.18759100931297,"sa3015557"
"Jose Meza","LAD","DSL",19,218,0.10091743,0.18807339,0.53658537,0.26737968,0.35321101,0.42780749,0.7810185,0.16042781,7.372193566802565,0.30555556,0.34311218676157296,34.74988032846402,3.365223183917513,0.3753470444897993,110.72251058349467,"sa3015558"
"Victor Sosa","LAD","CPX",19,51,0.07843137,0.29411765,0.26666667,0.21276596,0.2745098,0.31914894,0.59365874,0.10638298,3.828303191613957,0.29032258,0.1610781024210155,4.232167149853171,-2.7649126695876705,0.2727825438976288,60.48476305921828,"sa3015562"
"Germain Ruiz","MIA","DSL",19,136,0.09558824,0.30147059,0.31707317,0.25,0.36029412,0.39655172,0.75684584,0.14655172,7.637642086978646,0.36111111,0.010546654229983687,21.55984266263685,1.9804235265894845,0.37427062015323076,110.11482267593607,"sa3015563"
"Javier Sanoja","MIA","A,CPX",19,410,0.06341463,0.11463415,0.55319149,0.26133333,0.30562347,0.37866667,0.68429014,0.11733334,7.235450381303932,0.27963526,-0.7669814081164077,47.249297858162464,-3.3667965820593233,0.3192400684566544,91.516626814243,"sa3015564"
"Brenny Escanio","NYY","CPX",19,145,0.17931034,0.19310345,0.92857143,0.21551724,0.36551724,0.37068966,0.7362069,0.15517242,7.898904634626323,0.26436782,0.7976540959207341,21.897511734310324,2.5283599930440754,0.36405346188051946,113.05354011790496,"sa3015565"
"Miguel Briceno","MIL","CPX,DSL",18,88,0.11363636,0.21590909,0.52631579,0.32,0.38636364,0.42666667,0.81303031,0.10666667,4.380286112038238,0.40677966,-0.38325707125477493,14.986908477621823,2.7781423748309897,0.38207747313109314,122.71754753396122,"sa3015566"
"Alberto Ciprian","ARI","CPX",19,125,0.128,0.36,0.35555556,0.2,0.328,0.24761905,0.57561905,0.04761905,3.151038547623074,0.35,-0.42047007847577333,12.857223945349162,-4.292481494456824,0.2972091541290283,74.97052349077907,"sa3015567"
"Eduarh Colina","MIL","CPX",19,132,0.08333333,0.40151515,0.20754717,0.19130435,0.29545455,0.26956522,0.56501977,0.07826087,4.468131300263241,0.3442623,0.07934211124666035,11.662648543181355,-6.447440401253764,0.27938229528092245,64.39862652781207,"sa3015568"
"Jose Gonzalez","MIL","DSL",19,151,0.11258278,0.26490066,0.425,0.1875,0.28476821,0.25,0.53476821,0.0625,3.94809267885542,0.25274725,-0.17532389308325946,11.950818862297897,-9.788095031401749,0.2765978108968166,54.9743143596584,"sa3015569"
"Diego Larez","MIL","CPX",19,112,0.1875,0.28571429,0.65625,0.19047619,0.39285714,0.30952381,0.70238095,0.11904762,6.375892107828801,0.28,0.7717455592937768,17.3248409100948,1.9587048360286374,0.3609095476567745,112.74689243013015,"sa3015570"
"Jamal Zalm","MIL","CPX,DSL",19,133,0.14285714,0.28571429,0.5,0.22123894,0.33834586,0.32743363,0.66577949,0.10619469,8.654320229373916,0.32432432,0.885994505835697,16.86584218988907,-1.5168178712319194,0.3279448223293276,91.69749392510694,"sa3015571"
"Alexander Perez","MIL","CPX",19,174,0.07471264,0.17241379,0.43333333,0.23870968,0.31213873,0.40645161,0.71859034,0.16774193,7.534136109920338,0.2704918,0.33458404592238367,23.12419668484964,-0.7481932873602947,0.334130166238443,96.86586350075854,"sa3015572"
"Robert Hendrick","NYM","DSL",19,81,0.17283951,0.33333333,0.51851852,0.13333333,0.35802469,0.23333333,0.59135802,0.1,3.5416666898809526,0.21875,-0.9886286703404039,10.145085774338119,-1.5161859169842067,0.3333229665403013,86.99810829283338,"sa3015573"
"Jefrey De Los Santos","NYM","AA,CPX",19,153,0.10457516,0.2745098,0.38095238,0.20895522,0.29411765,0.3358209,0.62993855,0.12686568,7.102640824573967,0.27472527,-0.9393599128816277,16.094115892508324,-4.319857468745416,0.30506742507024526,79.02691794861117,"sa3015574"
"Joel Flores","NYM","DSL",19,115,0.11304348,0.33913043,0.33333333,0.15625,0.28695652,0.29166667,0.57862319,0.13541667,6.890885247770299,0.23214286,-0.896802127128467,10.870884627963292,-5.685241847370876,0.2955272482789081,65.66079719286438,"sa3015575"
"Victor Gonzalez","BAL","CPX",19,36,0.27777778,0.25,1.11111111,0.12,0.38888889,0.24,0.62888889,0.12,6.785714285714286,0.13333333,0.5787411438068375,5.038479160683682,0.22958631457619924,0.34990643627113766,104.77420316740964,"sa3015576"
"Jared Serna","NYY","A,CPX",20,204,0.1372549,0.19117647,0.71794872,0.27380952,0.39705882,0.45833333,0.85539215,0.18452381,7.6841634947874695,0.32258065,0.9675941115710884,37.97450762926403,11.362861275065574,0.4091031297164805,140.33239508472778,"sa3015579"
"Carlos Franco","OAK","CPX",19,102,0.09803922,0.15686275,0.625,0.23595506,0.33333333,0.33707865,0.67041198,0.10112359,6.1526551359154285,0.27777778,0.2910186843946576,12.868783965540626,-1.1253756733410574,0.32585469998565375,91.95824756626124,"sa3015580"
"Erubiel Fuentes","OAK","DSL",19,143,0.11888112,0.09090909,1.30769231,0.23333333,0.35211268,0.24166667,0.59377935,0.00833334,4.893169071575096,0.26168224,-0.16201912774704397,16.50728688936403,-4.079896466921069,0.3212499093841499,80.18234745222927,"sa3015581"
"Fernando Hernandez","PHI","DSL",19,170,0.11764706,0.21176471,0.55555556,0.17931034,0.28823529,0.29655172,0.58478701,0.11724138,7.0032696115194,0.22018349,-0.2823886224068701,16.0239589821559,-8.450314937903304,0.2951939986032598,65.4726633954301,"sa3015582"
"Diego Gonzalez","PHI","CPX",19,140,0.11428571,0.19285714,0.59259259,0.27642276,0.36428571,0.34146341,0.70574912,0.06504065,3.1231455816599656,0.35416667,-1.1409152544802055,19.771105584411217,1.0698556273265616,0.3515238502195903,105.72077069597835,"sa3015583"
"Jackie Pertuz","PHI","CPX",19,63,0.06349206,0.3015873,0.21052632,0.25,0.33333333,0.35714286,0.69047619,0.10714286,1.948412705357143,0.37837838,-0.02452945976983756,8.302442370056864,-0.11312011063123036,0.33945186838271124,98.6558223423471,"sa3015584"
"Jehisbert Sevilla","PHI","CPX",19,134,0.13432836,0.15671642,0.85714286,0.19298246,0.31343284,0.24561404,0.55904688,0.05263158,6.148035118320408,0.23655914,-0.46508939447812736,12.646205934448643,-5.253561881618098,0.29159809582269014,70.65011157908691,"sa3015585"
"Randy Vasquez","PHI","A,CPX",19,142,0.13380282,0.28169014,0.475,0.20661157,0.32394366,0.33884298,0.66278664,0.13223141,8.664302838598362,0.30864198,0.8644587874878198,17.33502601750613,-1.5027319722580832,0.327164157175682,91.92034242765352,"sa3015586"
"Jesus Castillo","PIT","CPX",18,150,0.11333333,0.12,0.94444444,0.3515625,0.43918919,0.3828125,0.82200169,0.03125,4.4202376614492,0.40909091,-1.1056493321666494,28.080693764665817,8.043640239217972,0.41034303726376714,140.14382767906582,"sa3015587"
"Ewry Espinal","PIT","DSL",19,200,0.3,0.305,0.98360656,0.23134328,0.48,0.40298507,0.88298507,0.17164179,7.810459213089514,0.38571429,1.874569006729871,44.34920777408357,15.555944338719794,0.45205301076323545,154.02633283872245,"sa3015588"
"Javier Rivas","PIT","CPX",19,175,0.05714286,0.24571429,0.23255814,0.26451613,0.33714286,0.41935484,0.7564977,0.15483871,4.730943460405669,0.33027523,0.25876226217951626,26.026931271483324,2.6503688251275044,0.36112161193575176,111.33771841437137,"sa3015589"
"Jeral Toledo","PIT","CPX",19,123,0.16260163,0.25203252,0.64516129,0.17346939,0.33333333,0.26530612,0.59863945,0.09183673,7.646616772960346,0.25,-0.9261975756380707,13.687149397057855,-2.7432344938093784,0.31321979925884463,83.30389288509446,"sa3015590"
"Enmanuel Terrero","PIT","CPX",19,130,0.17692308,0.13076923,1.35294118,0.33018868,0.44615385,0.44339623,0.88955008,0.11320755,6.932551186347988,0.38202247,-1.5569457294186577,26.580057898946972,9.214611510225508,0.4324180676386907,153.06291185356585,"sa3015591"
"Jose Cordero","SDP","DSL",19,123,0.1300813,0.34146341,0.38095238,0.27184466,0.37398374,0.41747573,0.79145947,0.14563107,8.718430627993472,0.42622951,1.4246761307585984,20.250463960679575,2.542606947930858,0.3817878756366792,114.35863722019167,"sa3015592"
"Oswaldo Linares","SDP","DSL",19,183,0.14754098,0.15300546,0.96428571,0.2739726,0.40437158,0.42465753,0.82902911,0.15068493,4.642147759112482,0.30172414,0.6687412965111434,34.08095629197911,7.735120248621264,0.4083603340419915,129.35993466250767,"sa3015593"
"Carlos Rodriguez","SDP","CPX",19,59,0.11864407,0.22033898,0.53846154,0.19230769,0.28813559,0.28846154,0.57659713,0.09615385,3.336522595106156,0.23684211,0.1455093421973288,5.373880148019676,-2.7207808195687475,0.2827368055359792,66.38795830408537,"sa3015594"
"Jose Sanabria","SDP","DSL",19,248,0.12903226,0.18951613,0.68085106,0.30917874,0.40243902,0.41545894,0.81789796,0.1062802,6.059204340114393,0.38271605,-0.03249574941582978,45.01747369670399,9.313827036852912,0.4025619315907238,126.08648669864402,"sa3015595"
"George Feliz","SEA","CPX",19,170,0.1,0.31764706,0.31481481,0.19333333,0.28235294,0.30666667,0.58901961,0.11333334,8.236195186772537,0.28421053,0.8110430953092873,15.640533364398909,-7.683066033737229,0.2838680663529564,67.05883211854852,"sa3015596"
"Hugo Sanchez","SDP","DSL",19,151,0.21192053,0.20529801,1.03225806,0.28448276,0.44370861,0.39655172,0.84026033,0.11206896,8.647401568429833,0.36904762,1.7583503937348723,30.283367244803454,8.54445335110381,0.42597624797694733,139.30487692662584,"sa3015597"
"Andres Mesa","TEX","CPX",19,160,0.05,0.31875,0.15686275,0.24324324,0.29375,0.35135135,0.64510135,0.10810811,7.650540945631667,0.36082474,0.6305040426086634,16.904750047073573,-5.046872915878086,0.3006467245659738,77.00911260914134,"sa3015598"
"Carlos Jimenez","SEA","DSL",19,126,0.22222222,0.26984127,0.82352941,0.25531915,0.42857143,0.56382979,0.99240122,0.30851064,8.550673836441586,0.32142857,0.10348192788660526,28.852761163944603,10.713005199665428,0.4609660988762265,159.05815503120047,"sa3015599"
"Edryn Rodriguez","SEA","CPX",19,176,0.07386364,0.27272727,0.27083333,0.24050633,0.30285714,0.40506329,0.70792043,0.16455696,4.6991368290370765,0.30841121,-1.065415974939242,22.358911709124712,-1.7878735501221172,0.32692979165485925,92.59581128118302,"sa3015600"
"Axel Sanchez","SEA","A,A+,CPX",19,285,0.09122807,0.24912281,0.36619718,0.28286853,0.36491228,0.50996016,0.87487244,0.22709163,7.691777008544804,0.35672515,0.7438603448681533,52.41132045505065,11.945450402474588,0.3932027553257189,127.59513864995115,"sa3015601"
"Jhorjan Guevara","PHI","DSL",20,91,0.08791209,0.16483516,0.53333333,0.21518987,0.31868132,0.26582278,0.5845041,0.05063291,6.334423602621114,0.265625,0.8277182730380446,9.420063711065287,-3.6808711520252277,0.306585668862521,71.90375198036129,"sa3015602"
"Javier Armas","LAD","A,CPX",18,98,0.1122449,0.33673469,0.33333333,0.22352941,0.3125,0.31764706,0.63014706,0.09411765,7.654849494743886,0.35294118,0.6116899854969233,10.726341242785992,-2.9795436459822033,0.30548002384603024,77.38195119682979,"sa3015604"
"Jorge Puerta","LAD","A,CPX,DSL",20,159,0.1509434,0.13836478,1.09090909,0.3125,0.44025157,0.546875,0.98712657,0.234375,2.8770826786002273,0.33663366,0.11262729158625007,36.961489608217164,14.668562074829023,0.4608565089087816,165.0270387369432,"sa3015606"
"Carlos Rojas","LAD","DSL",19,201,0.14925373,0.07960199,1.875,0.3,0.41293532,0.4375,0.85043532,0.1375,5.087953620737274,0.31543624,0.47095875442028046,38.481333048839936,9.544103296299351,0.41477641804301324,132.98209046932493,"sa3015607"
"Yeison Lemos","SFG","DSL",19,96,0.04166667,0.28125,0.14814815,0.15730337,0.20833333,0.24719101,0.45552434,0.08988764,4.381708914927181,0.19672131,-0.0904337726533413,3.537660086086659,-10.28310636288795,0.22455994909008345,25.596699713778353,"sa3015608"
"Onil Perez","SFG","CPX",19,171,0.09356725,0.1754386,0.53333333,0.27516779,0.34502924,0.38255034,0.72757958,0.10738255,5.808152181203574,0.33333333,-0.5397432125173509,23.86408231266024,0.40328527100565426,0.3423137246516713,101.71897514943599,"sa3015610"
"Lizandro Espinoza","STL","A,CPX",19,194,0.07731959,0.29896907,0.25862069,0.20809249,0.2746114,0.33526012,0.60987152,0.12716763,8.03148549874312,0.29310345,0.41587289643939584,18.067755753310855,-6.787095060435595,0.29034035039071593,70.69984676385423,"sa3015611"
"Elian Rayo","SFG","CPX",19,192,0.13541667,0.34895833,0.3880597,0.2375,0.359375,0.41875,0.778125,0.18125,5.349550623841019,0.36363636,-0.010178260039538145,30.68820959973648,4.34626204419449,0.36723720468580723,116.49939525173833,"sa3015612"
"Freddy Tremaria","SFG","CPX",19,56,0.03571429,0.46428571,0.07692308,0.1509434,0.19642857,0.33962264,0.53605121,0.18867924,2.196428580357143,0.20833333,-0.027245330391451716,3.297411818900937,-4.385656218132144,0.24316043300288065,42.91790470951337,"sa3015613"
"Jose Cordoba","STL","CPX",19,125,0.12,0.264,0.45454545,0.23584906,0.336,0.4245283,0.7605283,0.18867924,4.3418235825132285,0.28571429,-0.9229269810020924,18.61684562656845,1.9193010220285804,0.36138952493667603,111.49451052525856,"sa3015614"
"Justin Guerrero","STL","DSL",19,99,0.12121212,0.17171717,0.70588235,0.27380952,0.37373737,0.4047619,0.77849927,0.13095238,3.8343805611916078,0.32835821,-0.4771290132775903,16.024209271507967,1.7715438710029017,0.37837081965135066,112.42956191857365,"sa3015615"
"Maycol Justo","STL","DSL",19,115,0.06086957,0.33913043,0.17948718,0.25471698,0.31304348,0.44339623,0.75643971,0.18867925,6.597265705736637,0.375,-0.5886286643799394,16.622939976733853,0.06681350139968562,0.35706862885019053,100.40355756824657,"sa3015616"
"Keshawn Rombley","STL","DSL",18,85,0.09411765,0.32941176,0.28571429,0.18666667,0.27058824,0.29333333,0.56392157,0.10666666,5.142857142857142,0.27659574,0.02106587844900787,7.00515853321058,-5.231978426819022,0.2806201135410982,57.24507747271005,"sa3015617"
"Jeremy Ramos","STL","CPX",19,80,0.0125,0.3875,0.03225806,0.16666667,0.1875,0.21794872,0.40544872,0.05128205,9.363111929801656,0.27659574,0.7803764441050589,1.5755610266658693,-9.110867520239648,0.19606975987553596,14.74356956349188,"sa3015618"
"Francis Reynoso","STL","CPX",19,82,0.09756098,0.41463415,0.23529412,0.18309859,0.2804878,0.33802817,0.61851597,0.15492958,5.954504432538002,0.32432432,-0.49381412751972675,8.239985445854714,-2.7136038147234425,0.2994175829538485,75.22635046678562,"sa3015619"
"Raul Guzman","STL","CPX",19,61,0.04918033,0.45901639,0.10714286,0.16666667,0.26229508,0.22222222,0.4845173,0.05555555,3.548190090648717,0.34615385,-0.288908232585527,3.902162778695889,-4.246238988319568,0.2527053160745589,47.8886889756928,"sa3015620"
"Felix Taveras","STL","CPX",19,65,0.10769231,0.43076923,0.25,0.19642857,0.296875,0.32142857,0.61830357,0.125,6.879219935960314,0.39285714,0.3771058435086161,6.791360261177711,-1.8913629331830224,0.3045276449993253,78.21693850137447,"sa3015621"
"Edwin Barragan","TBR","A,CPX",18,111,0.10810811,0.14414414,0.75,0.27956989,0.37837838,0.32258065,0.70095903,0.04301076,2.9628762445687262,0.32051282,-2.166735816397704,15.716497123101076,0.9846687315491056,0.35098690063029797,106.8206907455416,"sa3015622"
"Christian Cerda","TBR","CPX",19,112,0.20535714,0.16964286,1.21052632,0.27272727,0.41964286,0.43181818,0.85146104,0.15909091,5.595917071385895,0.32352941,0.9124113012803718,21.338911158154502,6.222367865155235,0.4121908502919333,141.69760439929505,"sa3015623"
"Willmer De La Cruz","TBR","CPX",19,127,0.1496063,0.22047244,0.67857143,0.28301887,0.3968254,0.35849057,0.75531597,0.0754717,6.877270955459262,0.37662338,-0.14418583421502262,20.558355343613062,3.593650025400553,0.37794455649360775,121.18309724804108,"sa3015624"
"Arison Jimenez","TBR","DSL",19,116,0.11206897,0.20689655,0.54166667,0.26262626,0.37068966,0.42424242,0.79493208,0.16161616,6.3663188943291305,0.30985915,0.9306321206968278,19.774189986830933,3.074097194319945,0.38896009737047654,118.40766534961111,"sa3015625"
"Odalys Peguero","TBR","CPX",19,161,0.17391304,0.24223602,0.71794872,0.25954198,0.38509317,0.35114504,0.73623821,0.09160306,8.40728202194102,0.35483871,0.974759936449118,24.697887550848428,3.191450100201072,0.36710517635997036,114.83951076288095,"sa3015626"
"Santiago Millan","TBR","DSL",19,132,0.12121212,0.31818182,0.38095238,0.22123894,0.32575758,0.44247788,0.76823546,0.22123894,6.348091401291925,0.28787879,-0.1808675453066826,19.855442220688296,0.8518883533482076,0.3642943429224419,104.48278442703436,"sa3015628"
"Roylems Rangel","TBR","CPX,DSL",19,116,0.12931034,0.20689655,0.625,0.25,0.34782609,0.39583333,0.74365942,0.14583333,6.137677289620773,0.30136986,0.12619718699716032,17.185120149030034,0.4954133168595489,0.36098920625189074,102.84217505161803,"sa3015629"
"Jose Pena","TBR","DSL",19,95,0.10526316,0.31578947,0.33333333,0.16455696,0.29473684,0.21518987,0.50992671,0.05063291,4.420242630631611,0.24489796,-1.9120403281413019,7.584619332027686,-6.092180799770104,0.2774512109003569,55.456095423913325,"sa3015630"
"Miguel Villarroel","TEX","A,CPX",20,216,0.11111111,0.125,0.88888889,0.3315508,0.41395349,0.42780749,0.84176098,0.09625669,4.967368947004916,0.37735849,-0.7314511411823332,39.69568969759166,11.018888865439294,0.4003489272539006,138.13178601977148,"sa3015631"
"Juan Garcia","WSN","DSL",19,159,0.11949686,0.30188679,0.39583333,0.1884058,0.29559748,0.33333333,0.62893081,0.14492753,5.474956014448541,0.25581395,0.13174083922058344,17.21562742007841,-5.675017011035785,0.31243887300011497,75.20813785687047,"sa3015632"
"Dawry Martinez","WSN","DSL",19,173,0.13294798,0.26589595,0.5,0.1875,0.31395349,0.30555556,0.61950905,0.11805556,8.416806585712017,0.25773196,1.033545968355611,19.194658728312273,-5.711514143277388,0.3157331111819245,77.0678772177299,"sa3015634"
"Eliesel Santana","WSN","CPX",19,77,0.14285714,0.27272727,0.52380952,0.24615385,0.36363636,0.32307692,0.68671328,0.07692307,2.027091736067637,0.34883721,-0.5085318033816293,10.625358793205663,0.3396713168091025,0.3473914908124255,103.30236863202946,"sa3015635"
"Victor Arias","TOR","DSL",18,67,0.1641791,0.29850746,0.55,0.31481481,0.44776119,0.48148148,0.92924267,0.16666667,8.442486298410373,0.5,0.010262614116072655,14.92213915614546,5.276395905298599,0.4532495087652064,154.70180750286247,"sa3015636"
"Cristian Feliz","TOR","CPX",19,141,0.11347518,0.36170213,0.31372549,0.16666667,0.29078014,0.33333333,0.62411347,0.16666666,5.603527458995206,0.24615385,0.35094108642078936,15.137323323516867,-3.697506990404108,0.3082045282877929,80.36877992114827,"sa3015637"
"Francisco Veracierto","TOR","CPX",20,52,0.03846154,0.28846154,0.13333333,0.2,0.23076923,0.32,0.55076923,0.12,3.4785997431902635,0.26470588,-0.4807317489758134,3.654142099147252,-3.2920364563413345,0.26076672627375674,52.60650975146468,"sa3015638"
"Robert Robertis","TOR","A,AA,CPX",19,156,0.07051282,0.21794872,0.32352941,0.27083333,0.32051282,0.40277778,0.7232906,0.13194445,7.015522112249853,0.33944954,0.04639054636936635,20.785623274343326,0.3724138956239931,0.3397110154231389,100.53925222492863,"sa3015639"
"Lewin De La Cruz","ARI","DSL",18,43,0.09302326,0.23255814,0.4,0.21621622,0.27906977,0.32432432,0.60339409,0.1081081,4.822617093377357,0.25,0.21108730742707849,3.91956244747784,-2.2709891911253703,0.29137245444364324,63.31523709512615,"sa3015640"
"Johan Benitez","ARI","CPX",18,210,0.1,0.2952381,0.33870968,0.26923077,0.35238095,0.35714286,0.70952381,0.08791209,5.3563597137869055,0.39344262,0.28611737210303545,28.72334369812276,-0.08816144075129428,0.3389758265189577,99.69400612593356,"sa3015641"
"Alexis Hernandez","BOS","CPX",19,92,0.10869565,0.18478261,0.58823529,0.21794872,0.32608696,0.30769231,0.63377927,0.08974359,5.66246950786789,0.26229508,-0.44383052934426814,10.633566041481687,-1.6558267874596573,0.31872610099937604,86.52637432534333,"sa3015642"
"Johnfrank Salazar","BOS","A,CPX",18,205,0.10731707,0.12682927,0.84615385,0.29714286,0.38613861,0.39428571,0.78042432,0.09714285,6.689991567574485,0.34666667,0.29629275447223336,33.26275927759289,6.112141156564945,0.3786947128206196,122.16243471313595,"sa3015643"
"Moises Paiva","COL","DSL",19,9,0,0.11111111,0,0.25,0.25,0.375,0.625,0.125,0.142857142857143,0.28571429,0.0011087304446846247,0.8292834104619282,-0.4664134441294414,0.29259052127599716,64.00288829314658,"sa3015644"
"Nelson Aranguren","CLE","DSL",18,105,0.1047619,0.20952381,0.5,0.31460674,0.40952381,0.4494382,0.85896201,0.13483146,1.6560150178571431,0.40298507,0.036588104674592614,20.52122012980422,5.404756826238241,0.4196866171700614,135.75410939517351,"sa3015645"
"Emilio Taveras","CLE","DSL",19,78,0.21794872,0.19230769,1.13333333,0.18333333,0.35897436,0.35,0.70897436,0.16666667,8.159686034639693,0.20454545,0.42550080618821084,11.384267824598046,0.15489508480617686,0.358797136025551,101.3793743283389,"sa3015646"
"Elisandro Alcantara","COL","DSL",19,232,0.125,0.31465517,0.39726027,0.27604167,0.39393939,0.47916667,0.87310606,0.203125,7.746594664346912,0.40707965,0.35087329987436533,44.678267268361076,11.278081683339106,0.41613937933892664,133.766524005174,"sa3015647"
"Yanquiel Fernandez","COL","A",19,523,0.07456979,0.21797323,0.34210526,0.28421053,0.34034417,0.50736842,0.84771259,0.22315789,5.3337646164087955,0.33043478,-0.14649596391245723,87.08338936038075,9.405118498874291,0.37529692583740554,112.10778560666314,"sa3015648"
"Sandry Hernandez","COL","DSL",19,230,0.0826087,0.16956522,0.48717949,0.29292929,0.36842105,0.41919192,0.78761297,0.12626263,8.116226717561378,0.35185185,-0.6873642003629357,37.62490962882852,4.512656678160184,0.3804943015396858,113.62835891862531,"sa3015649"
"Luis Mendez","COL","CPX",19,221,0.08144796,0.25791855,0.31578947,0.25380711,0.32579186,0.4213198,0.74711166,0.16751269,6.763549549460561,0.32352941,-0.5315831969492137,31.519888050927097,1.1992088333501145,0.34608436547792876,103.95508565208833,"sa3015650"
"Oswal Rada","COL","DSL",19,98,0.07142857,0.2244898,0.31818182,0.24137931,0.3125,0.29885057,0.61135057,0.05747126,1.3110784820522106,0.3125,-0.9864112094510347,10.408811211721208,-3.69988787160704,0.30990178013841313,73.77583964506645,"sa3015651"
"Layant Tapia","CHW","CPX",20,202,0.0990099,0.34158416,0.28985507,0.23595506,0.31188119,0.3988764,0.71075759,0.16292134,6.85180751477035,0.34579439,1.2248514683451504,26.133297309495518,-1.5806266812309542,0.3297978025851863,94.29663341156649,"sa3015652"
"Newremberg Rondon","DET","DSL",18,128,0.1015625,0.171875,0.59090909,0.27027027,0.3671875,0.35135135,0.71853885,0.08108108,3.044722463129775,0.32954545,0.24434922076761723,19.165875363189517,0.738186764556704,0.36344953952357173,104.00585651643513,"sa3015653"
"Jesus Fernandez","HOU","DSL",18,189,0.16402116,0.23809524,0.68888889,0.13907285,0.29255319,0.20529801,0.4978512,0.06622516,6.90817769018974,0.18518519,0.11124304099939764,14.094528625975828,-13.115105320442934,0.2709746061161878,51.79977302793116,"sa3015654"
