Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2022,"Roby Enriquez","ARI","AA",25,1,9,9,1,9,0.2,0.2,0,0.5,3,0.5,0.625,18,17.757600498199462,0.24239950180053782,4.757600498199463,"sa3018209"
2022,"Dondrei Hubbard","WSN","AA",27,1,0,0,0,0,0,0,0,0,0,0,1,0,3.4149872779846193,-3.4149872779846193,8.06166575551033,"sa3018218"
2022,"Wyatt Hoffman","SDP","A",23,1,0,0,0,9,0,0,0,0.5,3,0.4,0.625,18,17.14831895828247,0.85168104171753,9.661261123418807,"sa3018219"
2022,"Tyler Thornton","CLE","A",21,34.2,15.057690098441183,5.451922277021808,2.76190476,1.0384613860993919,0.40559441,0.14685315,0.25874126,0.12711864,1.0384613860993919,0.19642857,0.75581395,3.6346148513478718,4.163499004318877,-0.5288841529710049,3.6601507136749563,"sa3018229"
2022,"Ben Wereski","KCR","A",24,57,9.789473684210526,2.526315789473684,3.875,1.4210526315789473,0.25101215,0.06477733,0.18623482,0.24336283,1.2456140350877194,0.29677419,0.63091483,4.421052631578948,4.828647498917162,-0.40759486733821415,4.15553131140115,"sa3018234"
2022,"Marlon Perez","WSN","A",22,41.2,10.15199876074234,2.8079996572266044,3.61538462,0.43199994726563146,0.27647059,0.07647059,0.2,0.18831169,1.00799987695314,0.25714286,0.63981043,3.4559995781250517,3.366191417160027,0.08980816096502453,4.2576516710716055,"sa3018235"
2022,"Bowen Plagge","CHW","A",24,57.1,9.73255900294805,6.122093566370548,1.58974359,0.6279070324482614,0.23574144,0.14828897,0.08745247,0.2293578,1.5523257191082018,0.30263158,0.58165548,5.965116808258483,4.945028665350742,1.020088142907741,4.869260976933401,"sa3018237"
2022,"Graham Hoffman","BOS","A",23,33.2,10.96039438373915,5.346533845726414,2.05,0.2673266922863207,0.27333333,0.13333333,0.14,0.21705426,1.425742358860377,0.31034483,0.73529412,3.4752469997221693,3.6679735637087374,-0.19272656398656807,4.095761383043111,"sa3018238"
2022,"Graham Hoffman","BOS","A+",23,3,15,3,5,0,0.33333333,0.06666667,0.26666666,0.35714286,2,0.55555556,0.83333333,3,1.3249477068583175,1.6750522931416825,2.3138196835915252,"sa3018238"
2022,"Jackson Leath","TEX","A",23,31,8.419354838709678,6.67741935483871,1.26086957,1.7419354838709677,0.19333333,0.15333333,0.04,0.25203252,1.7419354838709677,0.28409091,0.44354839,8.419354838709678,7.104255874695317,1.3150989640143607,6.125416721451668,"sa3018239"
2022,"Frank Mozzicato","KCR","A",19,69,11.608695652173912,6.6521739130434785,1.74509804,0.782608695652174,0.29084967,0.16666667,0.124183,0.21825397,1.536231884057971,0.31210191,0.65606362,4.304347826086956,4.744742083203965,-0.44039425711700897,4.3567737530323045,"sa3018242"
2022,"Max Hewitt","LAD","A+",24,1,9,9,1,0,0.25,0.25,0,0.33333333,2,0.5,1,0,4.483361673355103,-4.483361673355103,5.797421146929264,"sa3018243"
2022,"Jack Hartman","PIT","A",23,18.2,9.160712725654205,7.71428440055091,1.1875,0.9642855500688637,0.20430108,0.17204301,0.03225807,0.28947368,2.035713939034268,0.36363636,0.49723757,6.2678560754476145,5.609744247490107,0.6581118279575078,5.236559602962951,"sa3018250"
2022,"Spencer Bivens","SFG","AAA",28,13.1,8.10000193119095,2.7000006437303172,3,1.3500003218651586,0.21052632,0.07017544,0.14035088,0.28846154,1.4250003397465563,0.34210526,0.52325581,6.750001609325793,5.130292814970089,1.619708794355704,5.0023943879251185,"sa3018251"
2022,"Spencer Bivens","SFG","A",28,30,10.8,5.4,2,0.9,0.27480916,0.13740458,0.13740458,0.18181818,1.2666666666666666,0.23943662,0.8423913,2.7,5.148318958282471,-2.4483189582824707,4.996848576019207,"sa3018251"
2022,"Patrick Murphy","MIA","A",25,24,9.375,4.125,2.27272727,0.375,0.25773196,0.11340206,0.1443299,0.22093023,1.25,0.3,0.73426573,3,3.3537922223409025,-0.35379222234090246,3.321961773062746,"sa3018252"
2022,"Patrick Murphy","MIA","A+",25,4,9,4.5,2,0,0.16666667,0.08333333,0.08333334,0.33333333,2.25,0.41176471,0.3,11.25,3.7333616733551027,7.516638326644897,5.375936015322805,"sa3018252"
2022,"Ben Kudrna","KCR","A",19,72.1,7.589862284848422,3.981567100248353,1.90625,0.4976958875310441,0.19614148,0.10289389,0.09324759,0.23826715,1.35483880494562,0.29245283,0.72033898,3.4838712127173084,4.288587703038324,-0.8047164903210158,5.019138488262608,"sa3018253"
2022,"Shane Panzini","KCR","A",20,63,9.428571428571429,5.428571428571429,1.73684211,1.2857142857142858,0.23321555,0.13427562,0.09893993,0.27272727,1.6507936507936507,0.34131737,0.70974576,5,5.560477072851999,-0.5604770728519988,5.159489351108907,"sa3018257"
2022,"Anthony Solometo","PIT","A",19,47.2,9.629369601870492,3.5874122046184187,2.68421053,0,0.2712766,0.10106383,0.17021277,0.18787879,1.0489509370229295,0.27192982,0.7037037,2.643356361297782,2.8281512705724348,-0.18479490927465259,3.5697311440073953,"sa3018259"
2022,"Cameron Brown","DET","A",24,32.2,8.54081499670924,4.132652417762536,2.06666667,0,0.21985816,0.10638298,0.11347518,0.20325203,1.2244896052629735,0.27173913,0.79069767,0.5510203223683381,3.275560967954974,-2.724540645586636,4.149565775965328,"sa3018260"
2022,"Cameron Brown","DET","A+",24,2.2,13.499982699774025,10.124987024830519,1.33333333,0,0.28571429,0.21428571,0.07142858,0.27272727,2.249997116629004,0.42857143,0.83333333,3.374995674943506,3.85836119279327,-0.483365517849764,5.336676206103715,"sa3018260"
2022,"Gerrit van Zijll","NYY","A",25,20.1,11.065575500484451,4.42623020019378,2.5,1.3278690600581342,0.30487805,0.12195122,0.18292683,0.21126761,1.2295083889427167,0.27906977,0.82568807,3.0983611401356463,4.602426271277159,-1.504065131141513,3.4867585045469967,"sa3018261"
2022,"Dillon Larsen","ARI","A+",23,29.1,11.045455742473575,7.3636371616490495,1.5,0.9204546452061312,0.28125,0.1875,0.09375,0.20588235,1.534091075343552,0.28571429,0.77102804,4.295455010961946,5.195893081111374,-0.9004380701494288,4.725400989215372,"sa3018263"
2022,"Dillon Larsen","ARI","AA",23,5,7.2,7.2,1,0,0.18181818,0.18181818,0,0.29411765,1.8,0.38461538,0.6,7.2,5.1576004981994625,2.0423995018005376,6.897320902347564,"sa3018263"
2022,"Logan Lyle","CHW","A",24,4.1,10.384623002729418,6.230773801637651,1.66666667,0,0.29411765,0.17647059,0.11764706,0.14285714,1.1538470003032686,0.22222222,0.8,2.0769246005458837,3.61542195850563,-1.5384973579597463,4.990114878016082,"sa3018267"
2022,"Hunter Dobbins","BOS","A",22,69,8.869565217391305,2.869565217391304,3.09090909,0.782608695652174,0.22591362,0.0730897,0.15282392,0.29602888,1.5072463768115942,0.37438424,0.6352459,5.217391304347826,4.049089909290922,1.1683013950569041,3.764721549226754,"sa3018275"
2022,"Alfredo Zarraga","CHC","A",21,17.1,14.538464204799983,3.6346160511999956,4,0.5192308644571423,0.4,0.1,0.3,0.16129032,0.9807694106412687,0.27272727,0.84337349,2.076923457828569,2.7500373113789838,-0.6731138535504146,3.0310562961988605,"sa3018276"
2022,"Alfredo Zarraga","CHC","A+",21,1.1,6.750016696792419,13.500033393584838,0.5,0,0.14285714,0.28571429,-0.14285715,0.2,2.250005565597473,0.25,1,0,6.483369094151733,-6.483369094151733,7.468916137174383,"sa3018276"
2022,"Ryan Hennen","BAL","A",24,6,7.5,1.5,5,0,0.19230769,0.03846154,0.15384615,0.28,1.3333333333333333,0.35,0.5,6,2.6795246918996183,3.3204753081003817,4.466624176253876,"sa3018277"
2022,"Ryan Hennen","BAL","CPX",24,2,22.5,0,5,0,0.71428571,0,0.71428571,0.14285714,0.5,0.5,1,0,-1.1747158050537108,1.1747158050537108,-1.1747158050537108,"sa3018277"
2022,"Ryan Hennen","KCR","A",24,26,12.807692307692308,1.3846153846153846,9.25,0.6923076923076923,0.3245614,0.03508772,0.28947368,0.27522936,1.3076923076923077,0.4,0.71428571,3.4615384615384617,2.576960589335515,0.8845778722029465,2.7225371818702957,"sa3018277"
2022,"Justin King","MIL","CPX",24,3.2,9.818172667645873,2.4545431669114683,4,0,0.28571429,0.07142857,0.21428572,0.25,1.0909080741828747,0.375,0.8,0,3.714524924853143,-3.714524924853143,4.002020822702755,"sa3018278"
2022,"Justin King","MIL","A+",24,3.2,9.818172667645873,7.363629500734405,1.33333333,0,0.19047619,0.14285714,0.04761905,0.35294118,2.4545431669114683,0.46153846,0.5,12.27271583455734,4.574269747537977,7.698446087019363,6.007787837216528,"sa3018278"
2022,"Justin King","MIL","CPX",24,1,27,9,3,0,0.6,0.2,0.4,0.25,2,1,1,0,1.2599789619445803,-1.2599789619445803,2.314131569862366,"sa3018278"
2022,"Mitchell Miller","PIT","CPX",25,1.2,21.599957256401723,0,4,0,0.8,0,0.8,0,0,0,1,0,-0.9747063064763157,0.9747063064763157,-0.9747063064763157,"sa3018279"
2022,"Mitchell Miller","PIT","A+",25,10,9.9,4.5,2.2,0.9,0.28205128,0.12820513,0.15384615,0.23529412,1.3,0.31818182,0.86206897,2.7,4.25828104019165,-1.55828104019165,4.293258208781481,"sa3018279"
2022,"Mitchell Miller","PIT","A",25,22.2,9.529410428242063,4.367646446277612,2.18181818,0.39705876784341926,0.25806452,0.11827957,0.13978495,0.20253165,1.1911763035302578,0.27777778,0.73426573,3.176470142747354,3.8292823751080056,-0.6528122323606516,4.09548316641425,"sa3018279"
2022,"Ryan Webb","CLE","A",23,41.1,12.411291849849068,5.443549056951345,2.28,0.4354839245561076,0.296875,0.13020833,0.16666667,0.27272727,1.6935485954959741,0.40566038,0.70809249,3.9193553210049688,3.6768364990166873,0.24251882198828145,3.9125298269009634,"sa3018280"
2022,"Ryan Webb","CLE","CPX",23,9.1,10.607146469915413,4.821430213597916,2.2,0.9642860427195831,0.23913043,0.10869565,0.13043478,0.35,2.0357149790746756,0.46428571,0.75268817,3.8571441708783323,5.224265004664163,-1.367120833785831,4.509077151876923,"sa3018280"
2022,"Kyle Mora","ARI","A",23,10,8.1,1.8,4.5,1.8,0.1875,0.04166667,0.14583333,0.32608696,1.7,0.37142857,0.42253521,9,5.54831895828247,3.4516810417175297,5.566966486722231,"sa3018281"
2022,"Kyle Mora","ARI","CPX",23,17.1,10.384617289142845,1.5576925933714267,6.66666667,1.0384617289142846,0.27777778,0.04166667,0.23611111,0.27941176,1.2692310020063478,0.36956522,0.69306931,3.1153851867428535,4.144594325398549,-1.0292091386556952,3.7392911900579433,"sa3018281"
2022,"Kyle Mora","ARI","AA",23,6.2,10.799994850161147,8.09999613762086,1.33333333,4.04999806881043,0.25806452,0.19354839,0.06451613,0.2,1.6499992132190642,0.14285714,1,5.399997425080573,9.907597565652338,-4.507600140571765,5.1014320998994815,"sa3018281"
2022,"Kyle Mora","ARI","CPX",23,7,15.428571428571429,1.2857142857142858,12,0,0.4137931,0.03448276,0.37931034,0.14814815,0.7142857142857143,0.26666667,0.83333333,0,1.6885503905160086,-1.6885503905160086,2.290923309326172,"sa3018281"
2022,"Omar Munoz","TOR","DSL",17,28.1,5.082353511401178,3.811765133550883,1.33333333,0.3176470944625736,0.12307692,0.09230769,0.03076923,0.27586207,1.5529413507059153,0.31313131,0.51569507,6.035294794788898,4.624847682702098,1.4104471120867998,5.008651606679661,"sa3018282"
2022,"Armando Vasquez","ARI","CPX",21,30.1,8.901099833928605,4.7472532447619225,1.875,0.29670332779762015,0.2189781,0.11678832,0.10218978,0.27118644,1.582417748253974,0.35632184,0.66532258,4.450549916964302,4.589649326164158,-0.13909940919985608,5.620673924298859,"sa3018283"
2022,"Armando Vasquez","ARI","DSL",21,6.2,6.749996781350717,4.04999806881043,1.66666667,0,0.2,0.12,0.08,0.13636364,0.8999995708467623,0.17647059,1,0,3.6630829572677275,-3.6630829572677275,4.33455135469152,"sa3018283"
2022,"Luke Summers","COL","CPX",23,16.1,12.122451338953162,0.551020515406962,22,0.551020515406962,0.36666667,0.01666667,0.35,0.18644068,0.7346940205426159,0.27777778,0.47169811,3.3061230924417715,2.54569291401181,0.7604301784299614,2.524254009533911,"sa3018284"
2022,"Breyln Jones","LAD","CPX",21,7.2,8.217387897081833,18.782600907615617,0.4375,1.173912556725976,0.15217391,0.34782609,-0.19565218,0.26666667,3.130433484602603,0.31818182,0.75221239,8.217387897081833,10.390411202624676,-2.173023305542843,10.207238933413974,"sa3018285"
2022,"Albert Rivas","ATL","CPX",19,42.2,9.492186368443207,2.1093747485429346,4.5,0.42187494970858697,0.23560209,0.05235602,0.18324607,0.27586207,1.3593748379498913,0.36220472,0.61093248,4.85156192164875,3.5205967312678648,1.3309651903808857,4.159849237744393,"sa3018286"
2022,"Angel Jimenez","COL","DSL",18,40.2,10.401638043308191,1.5491801341097304,6.71428571,0.6639343431898844,0.29746835,0.0443038,0.25316455,0.19863014,0.885245790919846,0.27083333,0.65217391,3.3196717159494225,3.3458698294233806,-0.026198113473958173,3.1940836072768426,"sa3018287"
2022,"Luis Guerrero","BOS","A",21,23.2,14.070420645267776,5.323942946858077,2.64285714,0.38028163906129125,0.35576923,0.13461538,0.22115385,0.1744186,1.2253519480863828,0.29166667,0.63291139,4.183098029674204,3.550416750407502,0.6326812792667016,3.75623340629211,"sa3018288"
2022,"Luis Guerrero","BOS","A+",21,13,13.153846153846153,2.076923076923077,6.33333333,0,0.34545455,0.05454545,0.2909091,0.21568627,1.0769230769230769,0.34375,0.66666667,2.076923076923077,1.6582810401916506,0.4186420367314265,3.0274883925914766,"sa3018288"
2022,"Luis Guerrero","BOS","CPX",21,2.1,11.57144551863525,0,3,0,0.42857143,0,0.42857143,0,0,0,1,0,1.2538518574717896,-1.2538518574717896,2.041164983864305,"sa3018288"
2022,"Pablo Aldonis","WSN","A",20,13,11.076923076923077,4.153846153846154,2.66666667,1.3846153846153846,0.2962963,0.11111111,0.18518519,0.22916667,1.3076923076923077,0.3,0.91549296,2.769230769230769,4.769268281643208,-2.0000375124124385,3.960667937879379,"sa3018289"
2022,"Pablo Aldonis","WSN","CPX",20,26.2,11.137498672306696,1.6874997988343479,6.6,0.6749999195337392,0.29464286,0.04464286,0.25,0.24528302,1.1624998614192175,0.33802817,0.65068493,4.387499476969304,3.0002842932939413,1.3872151836753628,3.0241863565896856,"sa3018289"
2022,"Bryan Woo","SEA","A+",22,32,12.9375,4.5,2.875,0.5625,0.31081081,0.10810811,0.2027027,0.25,1.5,0.375,0.58943089,4.78125,3.4743020057678224,1.3069479942321776,4.1492370830848815,"sa3018290"
2022,"Bryan Woo","SEA","CPX",22,4.2,17.357131033535662,0,9,0,0.52941176,0,0.52941176,0.17647059,0.6428567049457653,0.375,1,0,0.4028387322699887,-0.4028387322699887,1.3063974949846724,"sa3018290"
2022,"Bryan Woo","SEA","A",22,20.1,12.836067580561963,2.6557381201162684,4.83333333,0.8852460400387561,0.34117647,0.07058824,0.27058823,0.23376623,1.180328053385008,0.34782609,0.73275862,3.983607180174402,3.7548762738208015,0.22873090635360072,3.764047190880695,"sa3018290"
2022,"Frank Lopez","CLE","DSL",19,6.1,8.526320069122349,11.368426758829798,0.75,0,0.19354839,0.25806452,-0.06451613,0.23809524,2.052632609233158,0.33333333,0.53333333,7.105266724268624,6.655189575449637,0.45007714881898675,7.361999106647452,"sa3018291"
2022,"Jose Chavez","ATL","DSL",18,33,9.272727272727273,4.636363636363637,2,0.8181818181818182,0.23611111,0.11805556,0.11805555,0.2601626,1.4848484848484849,0.3372093,0.75819672,1.9090909090909092,4.843385916045218,-2.934295006954309,4.317210589800821,"sa3018292"
2022,"Eward Rodriguez","TEX","DSL",18,26,7.961538461538462,2.769230769230769,2.875,0,0.21100917,0.0733945,0.13761467,0.26732673,1.3461538461538463,0.34615385,0.74285714,2.423076923076923,2.9669290395883414,-0.5438521165114185,3.856481614193091,"sa3018293"
2022,"Eward Rodriguez","TEX","DSL",18,15,10.8,3,3.6,0,0.26865672,0.07462687,0.19402985,0.27586207,1.4,0.4,0.44,6.6,3.2130828857421876,3.386917114257812,4.108374509215355,"sa3018293"
2022,"Juan Arnaud","NYM","DSL",19,24.2,9.12162044607363,8.027025992544793,1.13636364,0.36486481784294517,0.20325203,0.17886179,0.02439024,0.25531915,1.8648646245306086,0.33823529,0.73643411,3.2837833605865066,5.840109651536327,-2.5563262909498206,6.0389947260184105,"sa3018294"
2022,"Juan Arnaud","NYM","DSL",19,6,13.5,12,1.125,3,0.25714286,0.22857143,0.02857143,0.33333333,2.8333333333333335,0.4375,0.42253521,16.5,9.14641621907552,7.353583780924479,5.559159238636495,"sa3018294"
2022,"Juan Pinto","SEA","DSL",17,30.1,9.791209817321464,8.604396506130984,1.13793103,0,0.22916667,0.20138889,0.02777778,0.22018349,1.7472529303637632,0.31578947,0.57627119,4.7472532447619225,5.098797306198541,-0.351544061436619,5.541523979588246,"sa3018295"
2022,"Saul Teran","PHI","DSL",20,32,10.125,3.09375,3.27272727,0.84375,0.25714286,0.07857143,0.17857143,0.25984252,1.375,0.34090909,0.6937799,4.5,4.000582885742188,0.4994171142578123,3.4812794665805997,"sa3018296"
2022,"Andre Sanchez","LAA","DSL",19,44,9.613636363636363,4.704545454545454,2.04347826,0.4090909090909091,0.2460733,0.12041885,0.12565445,0.2037037,1.2727272727272727,0.27433628,0.59121622,5.113636363636363,4.244901067560369,0.868735296075994,4.094855276088823,"sa3018297"
2022,"Walbert Urena","LAA","CPX",18,37.1,10.848215763666394,7.714286765273879,1.40625,0.48214292282961746,0.26470588,0.18823529,0.07647059,0.18656716,1.5267859222937887,0.26436782,0.63573883,3.8571433826369397,5.438550551083646,-1.581407168446706,5.250374104264143,"sa3018298"
2022,"Michael Alfonso","TEX","CPX",19,13.2,11.85365577938364,5.268291457503841,2.25,2.6341457287519203,0.25,0.11111111,0.13888889,0.33870968,2.1219507259390467,0.425,0.59055118,9.21951005063172,7.625831837572034,1.593678213059687,5.286483568330019,"sa3018299"
2022,"Jesael Cabrera","MIL","DSL",18,22,8.590909090909092,4.5,1.90909091,0.4090909090909091,0.22105263,0.11578947,0.10526316,0.24096386,1.4090909090909092,0.31147541,0.55555556,4.090909090909091,4.131264703924006,-0.04035561301491519,4.252519404414025,"sa3018300"
2022,"Eybersson Polanco","BOS","DSL",18,50.2,8.881578055775487,3.0197365389636652,2.94117647,0,0.25773196,0.08762887,0.17010309,0.17714286,0.9473683259493852,0.248,0.8,1.7763156111550973,2.9643987604125304,-1.188083149257433,3.4208796410298,"sa3018301"
2022,"Wuillians Herrera","LAD","DSL",18,15.2,9.191487496662647,14.361699213535386,0.64,0,0.16,0.25,-0.09,0.28358209,2.808510068424698,0.37254902,0.44230769,13.212763276452556,8.089677762661614,5.123085513790942,9.042115466714904,"sa3018302"
2022,"Reynaldo Yean","LAD","DSL",18,21.1,15.187502263114194,4.640625691507115,3.27272727,0.42187506286428317,0.40909091,0.125,0.28409091,0.11842105,0.9375001396984071,0.20512821,0.56122449,3.3750005029142653,2.73495772508902,0.6400427778252453,2.964918656361964,"sa3018303"
2022,"Reynaldo Yean","LAD","CPX",18,3,15,9,1.66666667,0,0.35714286,0.21428571,0.14285715,0.18181818,1.6666666666666667,0.33333333,1,0,3.9266456286112468,-3.9266456286112468,4.629414033889771,"sa3018303"
2022,"Brayan Cabello","SFG","DSL",18,20,9,5.85,1.53846154,0.45,0.20618557,0.13402062,0.07216495,0.31707317,1.95,0.40983607,0.63131313,4.5,4.713082885742188,-0.21308288574218803,4.809159238636494,"sa3018304"
2022,"Brayan Cabello","SFG","DSL",18,4.2,5.785710344511887,5.785710344511887,1,0,0.14285714,0.14285714,0,0.17647059,1.2857134098915306,0.21428571,1,0,5.0987962956337185,-5.0987962956337185,5.2586696909202475,"sa3018304"
2022,"Candido Cuevas","NYM","CPX",18,5,7.2,9,0.8,0,0.13793103,0.17241379,-0.03448276,0.43478261,3,0.52631579,0.5,14.4,5.825284194946289,8.57471580505371,6.192696449160576,"sa3018305"
2022,"Candido Cuevas","NYM","DSL",18,30.1,11.274726456309565,4.7472532447619225,2.375,0.29670332779762015,0.27941176,0.11764706,0.1617647,0.21848739,1.3846155297222273,0.3125,0.57692308,3.5604399335714416,3.417478448678694,0.1429614848927474,3.4808255011818034,"sa3018305"
2022,"Ali Ascanio","BOS","DSL",18,31.2,9.094735929114098,7.105262444620389,1.28,0.28421049778481555,0.21333333,0.16666667,0.04666666,0.24793388,1.7368419309072063,0.32954545,0.65972222,3.694736471202602,4.94992487688145,-1.2551884056788483,5.316888618322475,"sa3018306"
2022,"Junior Delanda","BOS","DSL",19,21.1,6.750001005828531,6.750001005828531,1,1.2656251885928496,0.1509434,0.1509434,0,0.29069767,1.9218752863817343,0.32835821,0.6372549,7.593751131557097,6.953708353731852,0.6400427778252453,6.1397807746628885,"sa3018307"
2022,"Sandy Eusebio","TBR","DSL",20,22.1,9.671643167701147,10.477613431676243,0.92307692,0.4029851319875478,0.19672131,0.21311475,-0.01639344,0.28888889,2.3283585403724985,0.38461538,0.61837456,7.656717507763409,6.544426558102233,1.1122909496611753,6.730684321176854,"sa3018308"
2022,"Dioni Baez","KCR","DSL",19,6.1,9.947373413976074,4.263160034561174,2.33333333,0,0.28,0.12,0.16,0.31818182,1.5789481609485831,0.46666667,0.7,4.263160034561174,3.023608805267896,1.2395512292932782,3.4948151593997725,"sa3018309"
2022,"Dioni Baez","KCR","DSL",19,19.2,5.491524536080354,6.864405670100443,0.8,0,0.11428571,0.14285714,-0.02857143,0.33333333,2.237287773958663,0.38666667,0.44680851,9.61016793814062,5.3385063679867315,4.2716615701538885,6.211036198980192,"sa3018309"
2022,"Pedro Marquez","HOU","DSL",20,14.1,7.534885392052715,8.790699624061501,0.85714286,0.627907116004393,0.17910448,0.20895522,-0.02985074,0.24528302,1.8837213480131787,0.3,0.46875,7.534885392052715,5.975874063090652,1.5590113289620628,5.641467469052566,"sa3018310"
2022,"Michael Saturria","TBR","DSL",19,23.1,14.271430515756677,7.328572427010186,1.94736842,0.385714338263694,0.33035714,0.16964286,0.16071428,0.19101124,1.542857353054776,0.31372549,0.67357513,2.700000367845858,4.155940075309916,-1.4559397074640579,4.110392425374922,"sa3018311"
2022,"Jose Montero","CIN","DSL",18,37,11.675675675675675,2.675675675675676,4.36363636,0.4864864864864865,0.30967742,0.07096774,0.23870968,0.23776224,1.2162162162162162,0.34408602,0.5787037,2.918918918918919,2.894163966823269,0.02475495209565004,2.796388036737571,"sa3018312"
2022,"Jose Montero","CIN","CPX",18,2.2,16.87497837471753,0,5,3.374995674943506,0.27777778,0,0.27777778,0.5,3.374995674943506,0.66666667,0.65789474,10.124987024830519,5.384977520259082,4.740009504571437,1.3005972103302277,"sa3018312"
2022,"Brayan Romero","WSN","CPX",20,9.1,6.750002299037082,7.714288341756665,0.875,0,0.13461538,0.15384615,-0.01923077,0.26190476,2.0357149790746756,0.31428571,0.57142857,5.785716256317499,5.539570493114437,0.24614576320306192,6.130054674219397,"sa3018313"
2022,"Brayan Romero","WSN","DSL",20,11,4.909090909090909,3.272727272727273,1.5,0.8181818181818182,0.13636364,0.09090909,0.04545455,0.15384615,0.9090909090909091,0.15625,0.625,3.272727272727273,5.267628340287642,-1.994901067560369,5.103187003325332,"sa3018313"
2022,"Angel Roman","WSN","DSL",18,27.1,11.524391584209301,3.951219971728903,2.91666667,0.3292683309774086,0.31531532,0.10810811,0.20720721,0.19387755,1.1341464733666295,0.29032258,0.68627451,2.9634149787966773,3.1545462237873707,-0.19113124499069345,3.3340279203734795,"sa3018314"
2022,"Jarlin Guerrero","BAL","CPX",22,17,5.823529411764706,1.588235294117647,3.66666667,1.0588235294117647,0.15277778,0.04166667,0.11111111,0.27941176,1.2941176470588236,0.30909091,0.59405941,4.764705882352941,4.766460665534525,-0.001754783181583619,4.749922888769823,"sa3018315"
2022,"Jarlin Guerrero","BAL","DSL",22,17.2,9.679243541349818,1.5283016117920765,6.33333333,0,0.23170732,0.03658537,0.19512195,0.26923077,1.358490321592957,0.3559322,0.48,3.056603223584153,2.3413850373498177,0.7152181862343352,2.9326152483526515,"sa3018315"
2022,"Jose Mendoza","CHW","DSL",18,38.2,10.939653733397684,5.120688981590405,2.13636364,0.9310343602891645,0.2748538,0.12865497,0.14619883,0.25170068,1.5258618682516862,0.34375,0.7400722,3.724137441156658,4.588944852649825,-0.864807411493167,3.9966253899490622,"sa3018316"
2022,"Luis Bermudez","SFG","DSL",18,43.1,8.100000950740046,2.7000003169133486,3,0.20769233207025758,0.23214286,0.07738095,0.15476191,0.16556291,0.8769231798521987,0.21621622,0.7635468,1.453846324491803,3.490005924744009,-2.0361596002522058,3.6893031996889296,"sa3018317"
2022,"Alejandro Rodriguez","LAA","DSL",17,20.2,11.75806270752219,11.322578903539888,1.03846154,0.43548380398230335,0.25714286,0.24761905,0.00952381,0.24,2.1290319305801497,0.36170213,0.72961373,5.225805647787641,6.184050262979172,-0.9582446151915311,6.0965250487041605,"sa3018318"
2022,"Nixon Encarnacion","LAA","DSL",17,35.2,10.850465742383477,5.299064664884954,2.04761905,0.2523364126135692,0.27564103,0.13461538,0.14102565,0.23622047,1.429906338143559,0.34939759,0.69444444,3.2803733639764,4.2056061942521845,-0.9252328302757844,4.489579058608151,"sa3018319"
2022,"Luis Torres","TOR","DSL",17,31.1,9.478724365916595,4.595745147111075,2.0625,0.2872340716944422,0.2578125,0.125,0.1328125,0.14678899,1.021276699358017,0.2,0.74404762,2.0106385018610955,3.9407424731619396,-1.930103971300844,3.9306349614727574,"sa3018320"
2022,"Henry Bibieca","HOU","DSL",19,7.2,8.217387897081833,9.391300453807808,0.875,2.347825113451952,0.14583333,0.16666667,-0.02083334,0.28205128,2.4782598419770605,0.3,0,14.086950680711713,8.900037298221417,5.186913382490296,6.3845627555075435,"sa3018321"
2022,"Yorman Galindez","MIL","CPX",19,37.2,11.946901041635018,6.21238854165021,1.92307692,0.7168140624981011,0.28089888,0.14606742,0.13483146,0.27586207,1.752212152773136,0.40217391,0.65406977,6.45132656248291,5.268828383238204,1.182498179244706,5.101007100911687,"sa3018322"
2022,"Jefren Tejeda","SDP","DSL",18,22.2,10.323527963928901,6.7499990533381276,1.52941176,0.7941175356868385,0.24528302,0.16037736,0.08490566,0.26744186,1.7647056348596413,0.36206897,0.64676617,4.764705214121031,5.313082675372883,-0.5483774612518513,5.021817356306389,"sa3018323"
2022,"Jeffrey German","PHI","DSL",17,45.2,9.065692420938042,4.138685670428236,2.19047619,0.1970802700203922,0.24864865,0.11351351,0.13513514,0.19375,1.138686004562266,0.26548673,0.78754579,2.1678829702243143,3.7254916546220134,-1.557608684397699,4.126992489207897,"sa3018324"
2022,"Frelianderson Seijas","NYM","DSL",17,13.2,11.19511934719566,3.9512185931278805,2.83333333,0.6585364321879801,0.26984127,0.0952381,0.17460317,0.32142857,1.75609715250128,0.44736842,0.59322034,7.243900754067781,3.813082885742188,3.4308178683255925,3.6807276940953892,"sa3018325"
2022,"Frelianderson Seijas","NYM","DSL",17,4,11.25,4.5,2.5,0,0.27777778,0.11111111,0.16666667,0.06666667,0.75,0.1,0.75,2.25,3.5630828857421877,-1.3130828857421877,4.309159238636494,"sa3018325"
2022,"Raimy Rodriguez","HOU","DSL",16,29.2,9.7078641282988,4.247190556130724,2.28571429,0,0.24242424,0.10606061,0.13636363,0.22222222,1.3483144622637222,0.30588235,0.48780488,3.943819802121387,3.1726335161669197,0.7711862859544674,3.7007549228611114,"sa3018326"
